Impression_ID,Userid,Listing_ID,Plus,Rank,Price,Booked
602,Ba2IQZ7e,5374761,0,2,210,0
603,Ba2IQZ7e,7576657,0,3,186,0
604,Ba2IQZ7e,11815241,0,4,282,0
605,Ba2IQZ7e,13140432,0,5,235,0
606,Ba2IQZ7e,14068513,0,6,282,0
607,Ba2IQZ7e,14071933,0,7,282,0
608,Ba2IQZ7e,14072680,0,8,282,0
609,Ba2IQZ7e,20322055,0,9,252,0
610,Ba2IQZ7e,20322202,0,10,223,0
611,Ba2IQZ7e,21062970,0,11,235,0
612,Ba2IQZ7e,21267121,0,12,282,0
613,Ba2IQZ7e,27668343,0,13,250,0
614,Ba2IQZ7e,28483791,0,14,124,0
615,Ba2IQZ7e,28488431,0,15,208,0
616,Ba2IQZ7e,28495316,0,16,150,0
617,Ba2IQZ7e,31571374,0,17,243,0
618,Ba2IQZ7e,31802949,0,18,200,0
619,Ba2IQZ7e,32118568,0,19,173,0
620,Ba2IQZ7e,36104319,0,20,188,0
621,Ba2IQZ7e,36637796,0,21,178,0
622,Ba2IQZ7e,36982780,0,22,95,0
623,Ba2IQZ7e,38022100,0,23,203,0
624,Ba2IQZ7e,38123319,0,24,210,0
625,Ba2IQZ7e,38151123,0,25,210,0
626,Ba2IQZ7e,38678234,0,26,399,0
627,Ba2IQZ7e,39007825,0,27,174,0
628,Ba2IQZ7e,39359174,0,28,219,0
629,Ba2IQZ7e,39569048,0,29,175,0
630,Ba2IQZ7e,40536667,0,30,234,0
631,Ba2IQZ7e,42049771,0,31,169,0
632,Ba2IQZ7e,43123765,0,32,245,0
633,Ba2IQZ7e,43156280,0,33,182,0
634,Ba2IQZ7e,43348175,0,34,200,0
635,Ba2IQZ7e,43367113,0,35,185,0
636,Ba2IQZ7e,43820536,0,36,189,0
637,Ba2IQZ7e,44519908,0,37,100,1
638,Ba2IQZ7e,44608896,0,38,227,0
639,Ba2IQZ7e,45053706,0,39,160,0
640,Ba2IQZ7e,45469731,0,40,178,0
641,BCNIYcxF,793723,0,1,250,0
642,BCNIYcxF,5374761,0,2,210,0
643,BCNIYcxF,7576657,0,3,186,1
644,BCNIYcxF,11815241,0,4,282,0
645,BCNIYcxF,13140432,0,5,235,0
646,BCNIYcxF,14068513,0,6,282,0
647,BCNIYcxF,14071933,0,7,282,0
648,BCNIYcxF,14072680,0,8,282,0
649,BCNIYcxF,20322055,0,9,252,0
650,BCNIYcxF,20322202,0,10,223,0
651,BCNIYcxF,21062970,0,11,235,0
652,BCNIYcxF,21267121,0,12,282,0
653,BCNIYcxF,27668343,0,13,250,0
654,BCNIYcxF,28483791,0,14,124,0
655,BCNIYcxF,28488431,0,15,208,0
656,BCNIYcxF,28495316,0,16,150,0
657,BCNIYcxF,31571374,0,17,243,0
658,BCNIYcxF,31802949,0,18,200,0
659,BCNIYcxF,32118568,0,19,173,0
660,BCNIYcxF,36104319,0,20,188,0
661,BCNIYcxF,36637796,0,21,178,0
662,BCNIYcxF,36982780,0,22,95,0
663,BCNIYcxF,38022100,0,23,203,0
664,BCNIYcxF,38123319,0,24,210,0
665,BCNIYcxF,38151123,0,25,210,0
666,BCNIYcxF,38678234,0,26,399,0
667,BCNIYcxF,39007825,0,27,174,0
668,BCNIYcxF,39359174,0,28,219,0
669,BCNIYcxF,39569048,0,29,175,0
670,BCNIYcxF,40536667,0,30,234,0
671,BCNIYcxF,42049771,0,31,169,0
672,BCNIYcxF,43123765,0,32,245,0
673,BCNIYcxF,43156280,0,33,182,0
674,BCNIYcxF,43348175,0,34,200,0
675,BCNIYcxF,43367113,0,35,185,0
676,BCNIYcxF,43820536,0,36,189,0
677,BCNIYcxF,44519908,0,37,100,0
678,BCNIYcxF,44608896,0,38,227,0
679,BCNIYcxF,45053706,0,39,160,0
680,BCNIYcxF,45469731,0,40,178,0
681,c6SSQMKP,793723,0,1,250,0
682,c6SSQMKP,5374761,0,2,210,0
683,c6SSQMKP,7576657,0,3,186,0
684,c6SSQMKP,11815241,0,4,282,0
685,c6SSQMKP,13140432,0,5,235,0
686,c6SSQMKP,14068513,0,6,282,0
687,c6SSQMKP,14071933,0,7,282,0
688,c6SSQMKP,14072680,0,8,282,0
689,c6SSQMKP,20322055,0,9,252,1
690,c6SSQMKP,20322202,0,10,223,0
691,c6SSQMKP,21062970,0,11,235,0
692,c6SSQMKP,21267121,0,12,282,0
693,c6SSQMKP,27668343,0,13,250,0
694,c6SSQMKP,28483791,0,14,124,0
695,c6SSQMKP,28488431,0,15,208,0
696,c6SSQMKP,28495316,0,16,150,0
697,c6SSQMKP,31571374,0,17,243,0
698,c6SSQMKP,31802949,0,18,200,0
699,c6SSQMKP,32118568,0,19,173,0
700,c6SSQMKP,36104319,0,20,188,0
701,c6SSQMKP,36637796,0,21,178,0
702,c6SSQMKP,36982780,0,22,95,0
703,c6SSQMKP,38022100,0,23,203,0
704,c6SSQMKP,38123319,0,24,210,0
705,c6SSQMKP,38151123,0,25,210,0
706,c6SSQMKP,38678234,0,26,399,0
707,c6SSQMKP,39007825,0,27,174,0
708,c6SSQMKP,39359174,0,28,219,0
709,c6SSQMKP,39569048,0,29,175,0
710,c6SSQMKP,40536667,0,30,234,0
711,c6SSQMKP,42049771,0,31,169,0
712,c6SSQMKP,43123765,0,32,245,0
713,c6SSQMKP,43156280,0,33,182,0
714,c6SSQMKP,43348175,0,34,200,0
715,c6SSQMKP,43367113,0,35,185,0
716,c6SSQMKP,43820536,0,36,189,0
717,c6SSQMKP,44519908,0,37,100,0
718,c6SSQMKP,44608896,0,38,227,0
719,c6SSQMKP,45053706,0,39,160,0
720,c6SSQMKP,45469731,0,40,178,0
721,CNETLoae,793723,0,1,250,0
722,CNETLoae,5374761,0,2,210,0
723,CNETLoae,7576657,0,3,186,0
724,CNETLoae,11815241,0,4,282,0
725,CNETLoae,13140432,0,5,235,0
726,CNETLoae,14068513,0,6,282,0
727,CNETLoae,14071933,0,7,282,0
728,CNETLoae,14072680,0,8,282,0
729,CNETLoae,20322055,0,9,252,0
730,CNETLoae,20322202,0,10,223,0
731,CNETLoae,21062970,0,11,235,0
732,CNETLoae,21267121,0,12,282,0
733,CNETLoae,27668343,0,13,250,0
734,CNETLoae,28483791,0,14,124,0
735,CNETLoae,28488431,0,15,208,0
736,CNETLoae,28495316,0,16,150,0
737,CNETLoae,31571374,0,17,243,0
738,CNETLoae,31802949,0,18,200,0
739,CNETLoae,32118568,0,19,173,0
740,CNETLoae,36104319,0,20,188,0
741,CNETLoae,36637796,0,21,178,0
742,CNETLoae,36982780,0,22,95,0
743,CNETLoae,38022100,0,23,203,0
744,CNETLoae,38123319,0,24,210,0
745,CNETLoae,38151123,0,25,210,0
746,CNETLoae,38678234,0,26,399,0
747,CNETLoae,39007825,0,27,174,0
748,CNETLoae,39359174,0,28,219,0
749,CNETLoae,39569048,0,29,175,0
750,CNETLoae,40536667,0,30,234,1
751,CNETLoae,42049771,0,31,169,0
752,CNETLoae,43123765,0,32,245,0
753,CNETLoae,43156280,0,33,182,0
754,CNETLoae,43348175,0,34,200,0
755,CNETLoae,43367113,0,35,185,0
756,CNETLoae,43820536,0,36,189,0
757,CNETLoae,44519908,0,37,100,0
758,CNETLoae,44608896,0,38,227,0
759,CNETLoae,45053706,0,39,160,0
760,CNETLoae,45469731,0,40,178,0
761,cxxjd9Nz,793723,0,1,250,0
762,cxxjd9Nz,5374761,0,2,210,0
763,cxxjd9Nz,7576657,0,3,186,0
764,cxxjd9Nz,11815241,0,4,282,0
765,cxxjd9Nz,13140432,0,5,235,0
766,cxxjd9Nz,14068513,0,6,282,0
767,cxxjd9Nz,14071933,0,7,282,0
768,cxxjd9Nz,14072680,0,8,282,0
769,cxxjd9Nz,20322055,0,9,252,0
770,cxxjd9Nz,20322202,0,10,223,0
771,cxxjd9Nz,21062970,0,11,235,0
772,cxxjd9Nz,21267121,0,12,282,0
773,cxxjd9Nz,27668343,0,13,250,0
774,cxxjd9Nz,28483791,0,14,124,0
775,cxxjd9Nz,28488431,0,15,208,0
776,cxxjd9Nz,28495316,0,16,150,0
777,cxxjd9Nz,31571374,0,17,243,0
778,cxxjd9Nz,31802949,0,18,200,0
779,cxxjd9Nz,32118568,0,19,173,0
780,cxxjd9Nz,36104319,0,20,188,0
781,cxxjd9Nz,36637796,0,21,178,0
782,cxxjd9Nz,36982780,0,22,95,0
783,cxxjd9Nz,38022100,0,23,203,0
784,cxxjd9Nz,38123319,0,24,210,0
785,cxxjd9Nz,38151123,0,25,210,0
786,cxxjd9Nz,38678234,0,26,399,0
787,cxxjd9Nz,39007825,0,27,174,0
788,cxxjd9Nz,39359174,0,28,219,0
789,cxxjd9Nz,39569048,0,29,175,0
790,cxxjd9Nz,40536667,0,30,234,0
791,cxxjd9Nz,42049771,0,31,169,0
792,cxxjd9Nz,43123765,0,32,245,0
793,cxxjd9Nz,43156280,0,33,182,0
794,cxxjd9Nz,43348175,0,34,200,0
795,cxxjd9Nz,43367113,0,35,185,0
796,cxxjd9Nz,43820536,0,36,189,0
797,cxxjd9Nz,44519908,0,37,100,0
798,cxxjd9Nz,44608896,0,38,227,0
799,cxxjd9Nz,45053706,0,39,160,0
800,cxxjd9Nz,45469731,0,40,178,1
801,CyEb0Bu2,793723,0,1,250,0
802,CyEb0Bu2,5374761,0,2,210,0
803,CyEb0Bu2,7576657,0,3,186,0
804,CyEb0Bu2,11815241,0,4,282,0
805,CyEb0Bu2,13140432,0,5,235,0
806,CyEb0Bu2,14068513,0,6,282,0
807,CyEb0Bu2,14071933,0,7,282,0
808,CyEb0Bu2,14072680,0,8,282,0
809,CyEb0Bu2,20322055,0,9,252,0
810,CyEb0Bu2,20322202,0,10,223,0
811,CyEb0Bu2,21062970,0,11,235,0
812,CyEb0Bu2,21267121,0,12,282,0
813,CyEb0Bu2,27668343,0,13,250,0
814,CyEb0Bu2,28483791,0,14,124,0
815,CyEb0Bu2,28488431,0,15,208,0
816,CyEb0Bu2,28495316,0,16,150,0
817,CyEb0Bu2,31571374,0,17,243,0
818,CyEb0Bu2,31802949,0,18,200,0
819,CyEb0Bu2,32118568,0,19,173,0
820,CyEb0Bu2,36104319,0,20,188,0
821,CyEb0Bu2,36637796,0,21,178,0
822,CyEb0Bu2,36982780,0,22,95,0
823,CyEb0Bu2,38022100,0,23,203,0
824,CyEb0Bu2,38123319,0,24,210,1
825,CyEb0Bu2,38151123,0,25,210,0
826,CyEb0Bu2,38678234,0,26,399,0
827,CyEb0Bu2,39007825,0,27,174,0
828,CyEb0Bu2,39359174,0,28,219,0
829,CyEb0Bu2,39569048,0,29,175,0
830,CyEb0Bu2,40536667,0,30,234,0
831,CyEb0Bu2,42049771,0,31,169,0
832,CyEb0Bu2,43123765,0,32,245,0
833,CyEb0Bu2,43156280,0,33,182,0
834,CyEb0Bu2,43348175,0,34,200,0
835,CyEb0Bu2,43367113,0,35,185,0
836,CyEb0Bu2,43820536,0,36,189,0
837,CyEb0Bu2,44519908,0,37,100,0
838,CyEb0Bu2,44608896,0,38,227,0
839,CyEb0Bu2,45053706,0,39,160,0
840,CyEb0Bu2,45469731,0,40,178,0
841,edqo6yPy,793723,0,1,250,0
842,edqo6yPy,5374761,0,2,210,0
843,edqo6yPy,7576657,0,3,186,0
844,edqo6yPy,11815241,0,4,282,0
845,edqo6yPy,13140432,0,5,235,0
846,edqo6yPy,14068513,0,6,282,0
847,edqo6yPy,14071933,0,7,282,0
848,edqo6yPy,14072680,0,8,282,0
849,edqo6yPy,20322055,0,9,252,0
850,edqo6yPy,20322202,0,10,223,0
851,edqo6yPy,21062970,0,11,235,1
852,edqo6yPy,21267121,0,12,282,0
853,edqo6yPy,27668343,0,13,250,0
854,edqo6yPy,28483791,0,14,124,0
855,edqo6yPy,28488431,0,15,208,0
856,edqo6yPy,28495316,0,16,150,0
857,edqo6yPy,31571374,0,17,243,0
858,edqo6yPy,31802949,0,18,200,0
859,edqo6yPy,32118568,0,19,173,0
860,edqo6yPy,36104319,0,20,188,0
861,edqo6yPy,36637796,0,21,178,0
862,edqo6yPy,36982780,0,22,95,0
863,edqo6yPy,38022100,0,23,203,0
864,edqo6yPy,38123319,0,24,210,0
865,edqo6yPy,38151123,0,25,210,0
866,edqo6yPy,38678234,0,26,399,0
867,edqo6yPy,39007825,0,27,174,0
868,edqo6yPy,39359174,0,28,219,0
869,edqo6yPy,39569048,0,29,175,0
870,edqo6yPy,40536667,0,30,234,0
871,edqo6yPy,42049771,0,31,169,0
872,edqo6yPy,43123765,0,32,245,0
873,edqo6yPy,43156280,0,33,182,0
874,edqo6yPy,43348175,0,34,200,0
875,edqo6yPy,43367113,0,35,185,0
876,edqo6yPy,43820536,0,36,189,0
877,edqo6yPy,44519908,0,37,100,0
878,edqo6yPy,44608896,0,38,227,0
879,edqo6yPy,45053706,0,39,160,0
880,edqo6yPy,45469731,0,40,178,0
881,gIAKT9GT,793723,0,1,250,0
882,gIAKT9GT,5374761,0,2,210,0
883,gIAKT9GT,7576657,0,3,186,0
884,gIAKT9GT,11815241,0,4,282,0
885,gIAKT9GT,13140432,0,5,235,0
886,gIAKT9GT,14068513,0,6,282,0
887,gIAKT9GT,14071933,0,7,282,0
888,gIAKT9GT,14072680,0,8,282,0
889,gIAKT9GT,20322055,0,9,252,0
890,gIAKT9GT,20322202,0,10,223,0
891,gIAKT9GT,21062970,0,11,235,0
892,gIAKT9GT,21267121,0,12,282,0
893,gIAKT9GT,27668343,0,13,250,0
894,gIAKT9GT,28483791,0,14,124,0
895,gIAKT9GT,28488431,0,15,208,0
896,gIAKT9GT,28495316,0,16,150,0
897,gIAKT9GT,31571374,0,17,243,0
898,gIAKT9GT,31802949,0,18,200,0
899,gIAKT9GT,32118568,0,19,173,0
900,gIAKT9GT,36104319,0,20,188,0
901,gIAKT9GT,36637796,0,21,178,0
902,gIAKT9GT,36982780,0,22,95,0
903,gIAKT9GT,38022100,0,23,203,0
904,gIAKT9GT,38123319,0,24,210,0
905,gIAKT9GT,38151123,0,25,210,0
906,gIAKT9GT,38678234,0,26,399,0
907,gIAKT9GT,39007825,0,27,174,0
908,gIAKT9GT,39359174,0,28,219,0
909,gIAKT9GT,39569048,0,29,175,1
910,gIAKT9GT,40536667,0,30,234,0
911,gIAKT9GT,42049771,0,31,169,0
912,gIAKT9GT,43123765,0,32,245,0
913,gIAKT9GT,43156280,0,33,182,0
914,gIAKT9GT,43348175,0,34,200,0
915,gIAKT9GT,43367113,0,35,185,0
916,gIAKT9GT,43820536,0,36,189,0
917,gIAKT9GT,44519908,0,37,100,0
918,gIAKT9GT,44608896,0,38,227,0
919,gIAKT9GT,45053706,0,39,160,0
920,gIAKT9GT,45469731,0,40,178,0
921,gyaYrFJM,793723,0,1,250,0
922,gyaYrFJM,5374761,0,2,210,0
923,gyaYrFJM,7576657,0,3,186,0
924,gyaYrFJM,11815241,0,4,282,0
925,gyaYrFJM,13140432,0,5,235,0
926,gyaYrFJM,14068513,0,6,282,0
927,gyaYrFJM,14071933,0,7,282,0
928,gyaYrFJM,14072680,0,8,282,0
929,gyaYrFJM,20322055,0,9,252,0
930,gyaYrFJM,20322202,0,10,223,0
931,gyaYrFJM,21062970,0,11,235,0
932,gyaYrFJM,21267121,0,12,282,0
933,gyaYrFJM,27668343,0,13,250,0
934,gyaYrFJM,28483791,0,14,124,0
935,gyaYrFJM,28488431,0,15,208,0
936,gyaYrFJM,28495316,0,16,150,1
937,gyaYrFJM,31571374,0,17,243,0
938,gyaYrFJM,31802949,0,18,200,0
939,gyaYrFJM,32118568,0,19,173,0
940,gyaYrFJM,36104319,0,20,188,0
941,gyaYrFJM,36637796,0,21,178,0
942,gyaYrFJM,36982780,0,22,95,0
943,gyaYrFJM,38022100,0,23,203,0
944,gyaYrFJM,38123319,0,24,210,0
945,gyaYrFJM,38151123,0,25,210,0
946,gyaYrFJM,38678234,0,26,399,0
947,gyaYrFJM,39007825,0,27,174,0
948,gyaYrFJM,39359174,0,28,219,0
949,gyaYrFJM,39569048,0,29,175,0
950,gyaYrFJM,40536667,0,30,234,0
951,gyaYrFJM,42049771,0,31,169,0
952,gyaYrFJM,43123765,0,32,245,0
953,gyaYrFJM,43156280,0,33,182,0
954,gyaYrFJM,43348175,0,34,200,0
955,gyaYrFJM,43367113,0,35,185,0
956,gyaYrFJM,43820536,0,36,189,0
957,gyaYrFJM,44519908,0,37,100,0
958,gyaYrFJM,44608896,0,38,227,0
959,gyaYrFJM,45053706,0,39,160,0
960,gyaYrFJM,45469731,0,40,178,0
961,HLiqfyEZ,793723,0,1,250,0
962,HLiqfyEZ,5374761,0,2,210,0
963,HLiqfyEZ,7576657,0,3,186,0
964,HLiqfyEZ,11815241,0,4,282,0
965,HLiqfyEZ,13140432,0,5,235,0
966,HLiqfyEZ,14068513,0,6,282,0
967,HLiqfyEZ,14071933,0,7,282,0
968,HLiqfyEZ,14072680,0,8,282,0
969,HLiqfyEZ,20322055,0,9,252,0
970,HLiqfyEZ,20322202,0,10,223,0
971,HLiqfyEZ,21062970,0,11,235,0
972,HLiqfyEZ,21267121,0,12,282,0
973,HLiqfyEZ,27668343,0,13,250,0
974,HLiqfyEZ,28483791,0,14,124,0
975,HLiqfyEZ,28488431,0,15,208,0
976,HLiqfyEZ,28495316,0,16,150,0
977,HLiqfyEZ,31571374,0,17,243,0
978,HLiqfyEZ,31802949,0,18,200,0
979,HLiqfyEZ,32118568,0,19,173,0
980,HLiqfyEZ,36104319,0,20,188,0
981,HLiqfyEZ,36637796,0,21,178,0
982,HLiqfyEZ,36982780,0,22,95,0
983,HLiqfyEZ,38022100,0,23,203,0
984,HLiqfyEZ,38123319,0,24,210,0
985,HLiqfyEZ,38151123,0,25,210,0
986,HLiqfyEZ,38678234,0,26,399,0
987,HLiqfyEZ,39007825,0,27,174,0
988,HLiqfyEZ,39359174,0,28,219,0
989,HLiqfyEZ,39569048,0,29,175,0
990,HLiqfyEZ,40536667,0,30,234,0
991,HLiqfyEZ,42049771,0,31,169,0
992,HLiqfyEZ,43123765,0,32,245,0
993,HLiqfyEZ,43156280,0,33,182,0
994,HLiqfyEZ,43348175,0,34,200,0
995,HLiqfyEZ,43367113,0,35,185,0
996,HLiqfyEZ,43820536,0,36,189,0
997,HLiqfyEZ,44519908,0,37,100,1
998,HLiqfyEZ,44608896,0,38,227,0
999,HLiqfyEZ,45053706,0,39,160,0
1000,HLiqfyEZ,45469731,0,40,178,0
1001,IJsBAGMN,793723,0,1,250,0
1002,IJsBAGMN,5374761,0,2,210,0
1003,IJsBAGMN,7576657,0,3,186,0
1004,IJsBAGMN,11815241,0,4,282,0
1005,IJsBAGMN,13140432,0,5,235,0
1006,IJsBAGMN,14068513,0,6,282,0
1007,IJsBAGMN,14071933,0,7,282,0
1008,IJsBAGMN,14072680,0,8,282,0
1009,IJsBAGMN,20322055,0,9,252,0
1010,IJsBAGMN,20322202,0,10,223,0
1011,IJsBAGMN,21062970,0,11,235,0
1012,IJsBAGMN,21267121,0,12,282,0
1013,IJsBAGMN,27668343,0,13,250,0
1014,IJsBAGMN,28483791,0,14,124,0
1015,IJsBAGMN,28488431,0,15,208,0
1016,IJsBAGMN,28495316,0,16,150,0
1017,IJsBAGMN,31571374,0,17,243,0
1018,IJsBAGMN,31802949,0,18,200,0
1019,IJsBAGMN,32118568,0,19,173,0
1020,IJsBAGMN,36104319,0,20,188,0
1021,IJsBAGMN,36637796,0,21,178,0
1022,IJsBAGMN,36982780,0,22,95,0
1023,IJsBAGMN,38022100,0,23,203,0
1024,IJsBAGMN,38123319,0,24,210,0
1025,IJsBAGMN,38151123,0,25,210,0
1026,IJsBAGMN,38678234,0,26,399,0
1027,IJsBAGMN,39007825,0,27,174,0
1028,IJsBAGMN,39359174,0,28,219,0
1029,IJsBAGMN,39569048,0,29,175,0
1030,IJsBAGMN,40536667,0,30,234,0
1031,IJsBAGMN,42049771,0,31,169,0
1032,IJsBAGMN,43123765,0,32,245,0
1033,IJsBAGMN,43156280,0,33,182,0
1034,IJsBAGMN,43348175,0,34,200,0
1035,IJsBAGMN,43367113,0,35,185,0
1036,IJsBAGMN,43820536,0,36,189,0
1037,IJsBAGMN,44519908,0,37,100,1
1038,IJsBAGMN,44608896,0,38,227,0
1039,IJsBAGMN,45053706,0,39,160,0
1040,IJsBAGMN,45469731,0,40,178,0
1041,ja03Wrtl,793723,0,1,250,0
1042,ja03Wrtl,5374761,0,2,210,0
1043,ja03Wrtl,7576657,0,3,186,0
1044,ja03Wrtl,11815241,0,4,282,0
1045,ja03Wrtl,13140432,0,5,235,0
1046,ja03Wrtl,14068513,0,6,282,0
1047,ja03Wrtl,14071933,0,7,282,0
1048,ja03Wrtl,14072680,0,8,282,0
1049,ja03Wrtl,20322055,0,9,252,0
1050,ja03Wrtl,20322202,0,10,223,0
1051,ja03Wrtl,21062970,0,11,235,0
1052,ja03Wrtl,21267121,0,12,282,0
1053,ja03Wrtl,27668343,0,13,250,0
1054,ja03Wrtl,28483791,0,14,124,0
1055,ja03Wrtl,28488431,0,15,208,0
1056,ja03Wrtl,28495316,0,16,150,0
1057,ja03Wrtl,31571374,0,17,243,0
1058,ja03Wrtl,31802949,0,18,200,0
1059,ja03Wrtl,32118568,0,19,173,0
1060,ja03Wrtl,36104319,0,20,188,0
1061,ja03Wrtl,36637796,0,21,178,0
1062,ja03Wrtl,36982780,0,22,95,0
1063,ja03Wrtl,38022100,0,23,203,0
1064,ja03Wrtl,38123319,0,24,210,0
1065,ja03Wrtl,38151123,0,25,210,0
1066,ja03Wrtl,38678234,0,26,399,0
1067,ja03Wrtl,39007825,0,27,174,0
1068,ja03Wrtl,39359174,0,28,219,0
1069,ja03Wrtl,39569048,0,29,175,0
1070,ja03Wrtl,40536667,0,30,234,0
1071,ja03Wrtl,42049771,0,31,169,0
1072,ja03Wrtl,43123765,0,32,245,0
1073,ja03Wrtl,43156280,0,33,182,0
1074,ja03Wrtl,43348175,0,34,200,0
1075,ja03Wrtl,43367113,0,35,185,0
1076,ja03Wrtl,43820536,0,36,189,0
1077,ja03Wrtl,44519908,0,37,100,0
1078,ja03Wrtl,44608896,0,38,227,0
1079,ja03Wrtl,45053706,0,39,160,0
1080,ja03Wrtl,45469731,0,40,178,1
1081,KmpwPFk3,793723,0,1,250,0
1082,KmpwPFk3,5374761,0,2,210,0
1083,KmpwPFk3,7576657,0,3,186,0
1084,KmpwPFk3,11815241,0,4,282,0
1085,KmpwPFk3,13140432,0,5,235,0
1086,KmpwPFk3,14068513,0,6,282,0
1087,KmpwPFk3,14071933,0,7,282,0
1088,KmpwPFk3,14072680,0,8,282,0
1089,KmpwPFk3,20322055,0,9,252,0
1090,KmpwPFk3,20322202,0,10,223,0
1091,KmpwPFk3,21062970,0,11,235,0
1092,KmpwPFk3,21267121,0,12,282,0
1093,KmpwPFk3,27668343,0,13,250,0
1094,KmpwPFk3,28483791,0,14,124,0
1095,KmpwPFk3,28488431,0,15,208,0
1096,KmpwPFk3,28495316,0,16,150,0
1097,KmpwPFk3,31571374,0,17,243,0
1098,KmpwPFk3,31802949,0,18,200,0
1099,KmpwPFk3,32118568,0,19,173,0
1100,KmpwPFk3,36104319,0,20,188,0
1101,KmpwPFk3,36637796,0,21,178,0
1102,KmpwPFk3,36982780,0,22,95,0
1103,KmpwPFk3,38022100,0,23,203,0
1104,KmpwPFk3,38123319,0,24,210,0
1105,KmpwPFk3,38151123,0,25,210,0
1106,KmpwPFk3,38678234,0,26,399,0
1107,KmpwPFk3,39007825,0,27,174,0
1108,KmpwPFk3,39359174,0,28,219,0
1109,KmpwPFk3,39569048,0,29,175,0
1110,KmpwPFk3,40536667,0,30,234,0
1111,KmpwPFk3,42049771,0,31,169,0
1112,KmpwPFk3,43123765,0,32,245,0
1113,KmpwPFk3,43156280,0,33,182,0
1114,KmpwPFk3,43348175,0,34,200,0
1115,KmpwPFk3,43367113,0,35,185,0
1116,KmpwPFk3,43820536,0,36,189,0
1117,KmpwPFk3,44519908,0,37,100,1
1118,KmpwPFk3,44608896,0,38,227,0
1119,KmpwPFk3,45053706,0,39,160,0
1120,KmpwPFk3,45469731,0,40,178,0
1121,LEqVrFzp,793723,0,1,250,0
1122,LEqVrFzp,5374761,0,2,210,0
1123,LEqVrFzp,7576657,0,3,186,0
1124,LEqVrFzp,11815241,0,4,282,0
1125,LEqVrFzp,13140432,0,5,235,0
1126,LEqVrFzp,14068513,0,6,282,0
1127,LEqVrFzp,14071933,0,7,282,0
1128,LEqVrFzp,14072680,0,8,282,0
1129,LEqVrFzp,20322055,0,9,252,0
1130,LEqVrFzp,20322202,0,10,223,0
1131,LEqVrFzp,21062970,0,11,235,0
1132,LEqVrFzp,21267121,0,12,282,0
1133,LEqVrFzp,27668343,0,13,250,0
1134,LEqVrFzp,28483791,0,14,124,0
1135,LEqVrFzp,28488431,0,15,208,0
1136,LEqVrFzp,28495316,0,16,150,0
1137,LEqVrFzp,31571374,0,17,243,0
1138,LEqVrFzp,31802949,0,18,200,0
1139,LEqVrFzp,32118568,0,19,173,0
1140,LEqVrFzp,36104319,0,20,188,0
1141,LEqVrFzp,36637796,0,21,178,0
1142,LEqVrFzp,36982780,0,22,95,0
1143,LEqVrFzp,38022100,0,23,203,0
1144,LEqVrFzp,38123319,0,24,210,0
1145,LEqVrFzp,38151123,0,25,210,0
1146,LEqVrFzp,38678234,0,26,399,0
1147,LEqVrFzp,39007825,0,27,174,0
1148,LEqVrFzp,39359174,0,28,219,0
1149,LEqVrFzp,39569048,0,29,175,0
1150,LEqVrFzp,40536667,0,30,234,0
1151,LEqVrFzp,42049771,0,31,169,0
1152,LEqVrFzp,43123765,0,32,245,0
1153,LEqVrFzp,43156280,0,33,182,0
1154,LEqVrFzp,43348175,0,34,200,0
1155,LEqVrFzp,43367113,0,35,185,0
1156,LEqVrFzp,43820536,0,36,189,1
1157,LEqVrFzp,44519908,0,37,100,0
1158,LEqVrFzp,44608896,0,38,227,0
1159,LEqVrFzp,45053706,0,39,160,0
1160,LEqVrFzp,45469731,0,40,178,0
1161,MdVDrYnm,793723,0,1,250,0
1162,MdVDrYnm,5374761,0,2,210,0
1163,MdVDrYnm,7576657,0,3,186,0
1164,MdVDrYnm,11815241,0,4,282,0
1165,MdVDrYnm,13140432,0,5,235,0
1166,MdVDrYnm,14068513,0,6,282,0
1167,MdVDrYnm,14071933,0,7,282,0
1168,MdVDrYnm,14072680,0,8,282,0
1169,MdVDrYnm,20322055,0,9,252,0
1170,MdVDrYnm,20322202,0,10,223,0
1171,MdVDrYnm,21062970,0,11,235,0
1172,MdVDrYnm,21267121,0,12,282,1
1173,MdVDrYnm,27668343,0,13,250,0
1174,MdVDrYnm,28483791,0,14,124,0
1175,MdVDrYnm,28488431,0,15,208,0
1176,MdVDrYnm,28495316,0,16,150,0
1177,MdVDrYnm,31571374,0,17,243,0
1178,MdVDrYnm,31802949,0,18,200,0
1179,MdVDrYnm,32118568,0,19,173,0
1180,MdVDrYnm,36104319,0,20,188,0
1181,MdVDrYnm,36637796,0,21,178,0
1182,MdVDrYnm,36982780,0,22,95,0
1183,MdVDrYnm,38022100,0,23,203,0
1184,MdVDrYnm,38123319,0,24,210,0
1185,MdVDrYnm,38151123,0,25,210,0
1186,MdVDrYnm,38678234,0,26,399,0
1187,MdVDrYnm,39007825,0,27,174,0
1188,MdVDrYnm,39359174,0,28,219,0
1189,MdVDrYnm,39569048,0,29,175,0
1190,MdVDrYnm,40536667,0,30,234,0
1191,MdVDrYnm,42049771,0,31,169,0
1192,MdVDrYnm,43123765,0,32,245,0
1193,MdVDrYnm,43156280,0,33,182,0
1194,MdVDrYnm,43348175,0,34,200,0
1195,MdVDrYnm,43367113,0,35,185,0
1196,MdVDrYnm,43820536,0,36,189,0
